Student_ID,Age,Gender,Attendance_%,Study_Hours_per_Day,Assignments_Completed,Previous_Semester_Marks,Internal_Assessment_Marks,Class_Participation,Discipline_Score,Internet_Access,Parental_Education,Family_Income,Sleep_Hours,Extra_Curricular_Activities,Screen_Time_Hours,Tuition,Stress_Level,Learning_Style,Performance_Category,Pass_Fail,Final_Grade
STU2809,23,Other,71.8246412785242,6.246778758549899,4,91.41855691917576,20.975050547169456,8,1,Yes,Master,Very High,9.183424472301187,1,7.580268182121736,Partial,10,Reading,At Risk,Fail,24.32882433080624
STU2810,16,Female,63.80451827576438,4.167016366064855,0,55.800219497192984,72.89011241357547,8,5,Limited,PhD,Very High,6.475267364325023,1,3.05707642359367,No,7,Kinesthetic,Poor,Fail,25.679099015118002
STU2811,21,Other,72.10175276612703,2.9642346622376916,2,46.76923080043238,78.49692392052441,4,4,No,Bachelor,Low,9.957265759842315,5,6.828931485379069,Yes,7,Auditory,At Risk,Fail,14.46730253459144
STU2812,24,Female,77.69759370889315,7.723063810870593,5,83.75933278257122,59.77948956835939,3,5,Yes,Master,Medium,11.386588138311676,1,3.6532010633008687,Partial,1,Auditory,Average,Pass,48.90022485902844
STU2813,22,Other,95.31272760216095,1.2809563778884243,0,86.53032659799788,20.304531552081492,5,5,Yes,Bachelor,High,5.400550409040662,2,1.8799340784550886,Yes,1,Kinesthetic,At Risk,Fail,0.0
STU2814,19,Other,50.7215771371788,4.330600952728852,9,68.49289121819314,73.3288094723111,6,3,No,High School,High,3.3328870632125214,2,8.166167142058772,No,1,Kinesthetic,At Risk,Fail,20.193642888873566
STU2815,16,Male,57.73314991811306,2.5678517887398273,2,92.71590602531131,85.57920684311286,5,6,No,Bachelor,High,7.103313978847809,0,10.023131670591658,Partial,8,Auditory,Poor,Fail,30.025804925998077
STU2816,17,Other,98.54736018064688,4.219891030362686,6,97.7127679756728,66.86939743849382,4,8,Yes,Master,High,11.677995889775207,0,1.842967833427711,Yes,3,Auditory,Average,Pass,47.315180178822054
STU2817,20,Male,62.27157919891147,4.418203620643297,1,62.97144749019171,76.73580037854067,1,6,No,Bachelor,Very High,7.908857475267615,2,10.65674623319635,Yes,9,Reading,At Risk,Fail,14.135184856545832
STU2818,20,Female,41.353699045439654,0.7155859873987662,5,45.586666744651254,27.225708745773602,2,5,Limited,PhD,Very High,6.397007621972127,3,7.182072591314656,Yes,6,Visual,At Risk,Fail,11.176028744720524
STU2819,23,Female,48.85860955822953,5.289081175346798,6,66.19791749359196,77.22574813409473,8,10,No,PhD,High,7.968036689515777,4,9.277917674692691,Partial,3,Auditory,Poor,Fail,41.136003197255945
STU2820,21,Male,41.58032210491312,5.0758519673520945,1,99.26732565729458,69.13543696332923,6,2,Limited,High School,Very High,4.488288553788524,4,8.318265793701016,No,8,Reading,Average,Pass,37.93455224950695
STU2821,23,Female,99.3953885452437,6.155738197075712,10,50.50488017781559,46.48157800246676,9,5,No,PhD,High,9.762094624278632,1,10.601226704192657,Partial,6,Kinesthetic,Average,Pass,46.148929103662795
STU2822,17,Other,56.73225093947338,0.725267949273368,10,73.23195266129608,74.82671962438516,1,7,Yes,Master,Medium,9.124077894662477,0,0.7167598602312162,Partial,10,Reading,At Risk,Fail,26.489716792712343
STU2823,18,Male,95.41256541617356,2.3780683752295024,4,78.5788564848963,71.64663059275361,0,7,Yes,High School,Medium,9.517103261472787,3,11.842580312360933,Partial,3,Auditory,At Risk,Fail,24.129231850285848
STU2824,21,Male,99.75317654558295,5.20088479782481,9,44.97501560416939,67.95681919991314,0,3,No,Master,Low,5.720654738928515,4,10.5608261755037,Yes,8,Reading,At Risk,Fail,25.27684487842724
STU2825,18,Male,75.99047326858685,1.0938466073248678,9,71.1921385975516,34.635632265313816,0,4,No,High School,Low,10.321658167020628,1,0.5198430218341299,No,2,Kinesthetic,Poor,Fail,38.44734596108164
STU2826,21,Female,41.99177890393371,5.420785686307538,0,52.01549041783808,43.69773798069636,5,3,Yes,PhD,Medium,11.036913877575733,1,3.0295598086120177,No,3,Reading,Poor,Fail,35.39305820822655
STU2827,21,Female,44.89549782321562,0.4722136865633839,2,89.79467263607195,99.3106217412588,4,1,No,PhD,High,11.599784839863478,0,6.423597635531522,No,6,Visual,At Risk,Fail,15.566812358080703
STU2828,17,Other,68.89534330647267,2.679452423677022,0,80.03274994942309,54.64873392492956,6,10,Yes,Master,High,8.746926066034078,4,10.275452146491894,No,7,Visual,Poor,Fail,25.011432789335498
STU2829,22,Other,64.37032077468916,6.773688978660153,2,87.83864992352936,24.754121884394884,4,4,Yes,High School,Very High,6.133577019226857,4,3.7478417904928585,Partial,1,Kinesthetic,Poor,Fail,32.96492518080707
STU2830,17,Male,76.37063834690606,6.194330323049281,3,43.977767621436875,91.92042486510621,8,0,Yes,PhD,Medium,6.487540192600045,3,0.59761837792164,Yes,2,Visual,Average,Pass,41.19332015103245
STU2831,21,Other,66.33086858268183,5.158085721816703,4,32.420229397989736,33.834566993997356,0,1,Limited,PhD,High,8.090670945399227,5,9.358464713373571,Partial,9,Visual,At Risk,Fail,16.409277658948707
STU2832,16,Female,96.04461095628906,6.963667333000809,3,89.53679793669124,52.28158555711971,8,6,Limited,High School,High,8.179145889784564,0,5.207779230756323,No,2,Reading,At Risk,Fail,11.394658819559973
STU2833,18,Other,72.08438292481065,5.674156353377604,3,57.072794029150096,42.23991307687975,3,4,Limited,Bachelor,Medium,10.131653610358768,5,9.132218371924152,Yes,3,Visual,Average,Pass,39.064056208267715
STU2834,17,Female,81.62356368774653,4.155000841686424,8,42.58056883385041,97.11003625294104,9,9,Yes,Bachelor,High,3.764357707053238,0,3.906476641640606,Yes,9,Auditory,Poor,Fail,28.9632881233459
STU2835,22,Other,93.78911635854979,7.837740003086293,8,36.432675568711346,50.247886312783805,6,7,Yes,PhD,High,8.099347596709118,2,9.82505987557307,No,5,Auditory,Poor,Fail,26.219175589977144
STU2836,19,Female,48.81231254999244,5.558848638314556,8,66.15505642399638,76.6973571128284,1,5,No,Master,Very High,6.137070285796525,4,4.332129940239703,Yes,4,Visual,Poor,Fail,26.668201846928564
STU2837,23,Female,53.78407924711171,4.810937414504025,10,40.50895668283621,67.87063775456559,2,7,Limited,Master,Very High,10.505532377790157,2,5.717037808502737,Partial,8,Auditory,Poor,Fail,32.89708387248871
STU2838,21,Other,46.439119628440906,3.2709644876285173,4,69.66844171088798,23.438013728148288,3,10,Yes,High School,Low,6.16861557379422,3,11.247693081880787,Partial,3,Visual,Poor,Fail,14.881664100506175
STU2839,19,Other,48.378303953794735,7.219299988632403,10,80.91145797589212,50.74517427997392,4,1,No,Bachelor,Very High,7.210410927231318,1,1.7767752850591383,Partial,2,Kinesthetic,At Risk,Fail,15.880721182502308
STU2840,20,Female,70.75503801605399,2.3656727648399425,4,67.45407200613765,51.201757008509034,1,7,No,Master,Low,5.048876726048507,0,6.986308594794641,Yes,6,Auditory,At Risk,Fail,28.51473752462492
STU2841,24,Male,59.27075553804784,0.07375675368722145,1,93.25898478819366,99.18666603236093,6,8,Limited,Bachelor,High,5.661589256020598,4,9.76610144346924,No,7,Auditory,Poor,Fail,33.0118360717065
STU2842,22,Other,65.39037037160529,1.5739241794588796,5,40.889873703494644,84.95429608468402,5,7,Limited,PhD,Medium,8.000499711044885,2,8.295883160578166,No,10,Auditory,Poor,Fail,15.935290549156868
STU2843,24,Female,98.9493899076437,0.8761399355388733,1,64.57674312753494,88.53234208972174,8,6,Limited,Master,Low,6.833179104295944,1,5.118517021935839,Yes,6,Kinesthetic,Poor,Fail,17.534786325553924
STU2844,22,Other,49.40226086775689,2.5519501933845765,9,41.42333215706426,45.08169360169398,6,7,Yes,Bachelor,High,4.813555144061789,3,9.630129018389358,Partial,9,Reading,Average,Pass,40.865434450138665
STU2845,16,Other,72.44872424788454,6.60702941966764,4,91.31313485125825,46.324369209067186,9,1,Yes,Master,High,7.264889481676588,4,5.7507457483057225,No,10,Visual,Poor,Fail,33.2303772719506
STU2846,23,Other,45.93226930321906,5.2122374829200595,10,95.25674934457967,61.248456674862304,9,5,Limited,Bachelor,Low,4.488084394247743,4,7.726467887766942,No,8,Reading,Poor,Fail,27.078654604078167
STU2847,19,Other,59.10977879583272,1.3518447138697,4,57.99971171499935,70.48121061827484,1,6,No,High School,Medium,10.935563159918123,0,4.029393416899956,No,8,Kinesthetic,Poor,Fail,23.869147570353814
STU2848,18,Other,71.65155542047592,6.310573768738708,3,51.402378049407226,78.26347904920264,2,8,Yes,Master,Very High,11.317803760064129,0,0.6895904077931405,No,9,Auditory,Poor,Fail,41.73938228328815
STU2849,22,Male,96.79790475792026,4.033758928795222,4,49.55212668004741,85.66414846289504,2,10,Yes,Bachelor,Low,5.037866338422296,2,2.4547979883819093,Yes,6,Auditory,Poor,Fail,24.68905247650929
STU2850,18,Male,63.47369327700898,4.1017169929463755,6,90.1809142193514,89.85617754724433,7,2,Limited,High School,Medium,3.470839397231508,2,5.609895602808218,No,9,Kinesthetic,At Risk,Fail,16.664251239131612
STU2851,23,Male,43.89440177288019,2.896897447846986,9,77.77093472386517,21.97007286672327,7,5,Yes,Master,Medium,11.343297821697847,3,10.726764596010769,Yes,3,Auditory,At Risk,Fail,5.493242940399261
STU2852,21,Female,63.28968687761902,6.916930918576187,1,91.6415138257684,83.68767064415468,2,7,Limited,Bachelor,Very High,5.807596235706983,1,1.5813654069496854,Partial,10,Reading,Poor,Fail,34.44100785036365
STU2853,20,Male,48.74447055243866,2.5466184308463413,0,38.226178063864815,68.8669591834427,7,3,Yes,Master,Very High,4.691624423626594,3,3.79884634157757,No,6,Kinesthetic,At Risk,Fail,19.311915755316747
STU2854,19,Male,53.799376797486715,0.7531180853575092,3,63.3219549504849,62.56678235739757,4,4,No,Master,Medium,11.27385127943406,4,3.9617210507519816,Partial,1,Visual,At Risk,Fail,21.781490250074416
STU2855,23,Female,77.08543738989943,2.4218319517755607,6,77.33253661255671,70.27730694866669,10,1,Yes,High School,High,10.943656297372616,2,9.339874088572762,Partial,1,Visual,Poor,Fail,29.608298059670584
STU2856,23,Male,44.045431972220904,5.722828370143086,0,92.79635325269565,90.55505966153507,3,10,Limited,Master,Low,3.4784841131142863,5,6.524729421681689,Yes,2,Reading,Poor,Fail,36.416576178345224
STU2857,16,Other,67.88342537500225,5.260655094426631,3,56.74134497390921,63.62327154460513,10,9,No,Bachelor,Medium,4.868855620537414,3,4.991410859917627,Yes,3,Visual,Poor,Fail,20.694506556230532
STU2858,24,Male,76.56769516064585,1.5041372284286227,5,51.91630508971945,32.975040471917374,3,6,No,Master,Very High,10.313111487691888,3,0.752067936924258,Partial,5,Visual,Poor,Fail,18.673584484330796
STU2859,20,Male,65.31150354204982,0.8942743928395362,5,93.9075996430092,54.9421720156272,3,7,Limited,Master,High,5.404772771910995,0,11.645661336965606,Yes,5,Kinesthetic,Poor,Fail,13.935904224067604
STU2860,19,Male,41.14758103742382,5.286926067213971,0,33.327328888111374,93.95676268473692,0,5,No,High School,Low,9.015966763448503,3,9.685920586431735,Partial,8,Auditory,Poor,Fail,29.234749546035548
STU2861,21,Other,99.13116141417193,5.411014685239298,6,63.571684289890605,85.15870055258036,10,8,Yes,High School,Low,3.360412958752824,1,0.6756100217312171,Yes,3,Auditory,Poor,Fail,29.113440553493263
STU2862,21,Other,62.02694604043212,2.9291970976845656,4,62.10385924246082,36.24364811319449,6,10,No,Bachelor,Medium,10.574725945059846,3,0.557002053608759,Yes,4,Auditory,Poor,Fail,26.316905741410462
STU2863,17,Other,86.71463121599601,6.742411068232638,5,40.22394897235685,77.1315000618374,10,2,No,PhD,Low,6.800015654503236,1,3.0317689419724774,No,6,Reading,Poor,Fail,29.696988392771893
STU2864,23,Other,59.53878953124719,7.825641630399335,0,57.64650778269647,40.498137719138526,9,8,No,High School,Medium,7.230546636263761,1,0.6101826713221334,Partial,5,Auditory,Average,Pass,39.4572350938885
STU2865,22,Female,68.50100541960512,1.6451617875951632,6,80.58198179884383,47.88295975922224,9,8,Yes,High School,High,10.274393558117572,5,8.892582134240373,Partial,1,Kinesthetic,Average,Pass,52.96900895551066
STU2866,16,Other,63.3078185566598,4.616549725648227,3,55.68079111879777,57.51338911806435,3,8,No,Bachelor,Very High,7.087566639806459,4,2.461024069206366,Yes,6,Reading,Poor,Fail,24.80892046467282
STU2867,20,Other,60.55235377057646,0.04277063203151332,2,51.676233572684566,55.269570228855336,1,5,Yes,PhD,Very High,3.937060186289004,3,10.575448578947238,No,9,Kinesthetic,At Risk,Fail,1.3048752923437519
STU2868,21,Other,41.31108263246672,5.704435168210299,10,84.73268485344423,22.34238613441154,0,8,No,Master,Very High,7.539245008788162,2,7.32484539837859,Yes,9,Kinesthetic,Poor,Fail,19.48178244026721
STU2869,19,Other,61.60125627127021,3.3142569085065423,3,99.21007877191813,81.92073799841324,2,6,Limited,Master,Low,7.110771956670753,4,5.827399384888167,No,9,Reading,At Risk,Fail,26.25399451697338
STU2870,17,Female,93.3693994239718,1.5461538152253187,8,84.55466617511958,87.71087953347572,0,7,Yes,Master,Low,7.0502766076375245,0,1.3454295047571598,No,9,Auditory,Poor,Fail,32.33826761440569
STU2871,19,Male,81.42360031562103,6.0177753741150095,4,89.24403017113573,62.47545917434634,10,7,Yes,Bachelor,Very High,4.734765822174474,3,1.5663264782960478,Partial,3,Visual,At Risk,Fail,22.207353881475846
STU2872,16,Male,48.72537154572639,6.485190380448645,4,95.7650524868759,33.83608662947509,4,7,Yes,Bachelor,Very High,4.4759062312001205,4,1.4542572477945273,Partial,2,Visual,Average,Pass,43.85949431875288
STU2873,22,Other,75.46930027736435,0.8893320094074983,7,86.12407262532221,39.835042038827524,5,2,No,Bachelor,Very High,10.0008456962079,0,2.5413397440915224,No,4,Visual,At Risk,Fail,8.27625097691284
STU2874,17,Other,93.5338515969323,0.32796609470427196,6,98.62480028716956,30.10673686073182,10,5,Yes,High School,Low,8.572555097919825,5,1.2499868819419198,Partial,7,Reading,At Risk,Fail,13.85048174358717
STU2875,17,Other,82.00204245789132,2.672627533352938,2,82.30989783299432,33.560500346644275,5,6,Limited,Bachelor,Very High,3.057169594846762,4,3.8514211640120117,Yes,9,Visual,Poor,Fail,15.605015622414529
STU2876,24,Male,48.92106354140181,5.0079237260882845,0,76.30657858170693,90.11179150236711,5,3,Limited,PhD,Low,10.517630283887057,4,9.745678718716935,Yes,6,Auditory,Poor,Fail,17.162381561562476
STU2877,20,Male,92.06994980406981,6.3473562175090645,10,78.53439844747373,58.41302327279966,6,3,No,High School,Medium,4.09241012053956,4,1.758124651107285,Yes,5,Kinesthetic,Average,Pass,42.43764895224321
STU2878,17,Other,58.092640797331924,4.3684999730436616,1,93.00572787424889,28.88107742805884,0,6,Yes,Master,Low,9.63912942374279,5,3.5920879721546424,Yes,6,Auditory,Poor,Fail,25.069776270699045
STU2879,24,Male,67.2445686587405,4.645990210455845,2,77.81057056032589,40.37962095909496,3,1,No,High School,Low,3.8645743614503285,1,5.396719477676135,No,1,Reading,Poor,Fail,30.912569965071118
STU2880,24,Female,71.56856558134878,6.398865774023129,10,83.28436196633717,95.96011329840769,9,10,Limited,High School,High,11.742394353070605,3,7.366072109041393,No,6,Kinesthetic,Average,Pass,46.34430406464199
STU2881,16,Other,91.03039626269171,4.230746993750075,0,45.120695358794215,60.74125521114193,9,10,No,High School,Low,11.104598786322692,0,2.848017263442251,Yes,2,Kinesthetic,Poor,Fail,31.139679078679844
STU2882,18,Other,95.89644970885966,4.889235921810404,0,93.8854729054367,61.25074370565345,8,7,Limited,Bachelor,Medium,4.647165142428969,5,7.3675819713896225,Yes,1,Kinesthetic,Poor,Fail,42.71401830436411
STU2883,19,Female,95.77917266743336,4.129738719812474,7,61.304926952544754,62.05158910412547,9,5,Limited,PhD,Medium,3.07583834557669,3,2.206095201803227,Partial,10,Visual,Poor,Fail,21.49293151988926
STU2884,22,Female,40.47725087671244,7.043665866941632,7,41.27471316389634,28.92934514944775,1,10,No,Bachelor,Low,3.536867514514987,5,7.528843666013991,No,4,Visual,At Risk,Fail,16.813592821633105
STU2885,19,Male,95.31330913512744,1.884132948680711,1,85.98510339992228,97.62509269285184,7,10,Limited,Master,Medium,10.278676921020331,4,9.462602270012926,No,5,Reading,Poor,Fail,34.84618239919251
STU2886,17,Female,43.26321796009434,2.111948676324075,7,54.947511234308195,26.758859787857155,10,8,Limited,High School,Low,3.69103711655873,1,0.2776906519286637,No,1,Visual,Poor,Fail,29.185725517525047
STU2887,22,Other,55.94641940904612,1.023691692814606,10,42.88834000731349,76.00307368698907,6,4,Limited,High School,Medium,10.003314976134305,2,11.233138819246832,Yes,3,Kinesthetic,Poor,Fail,31.077991834341102
STU2888,21,Male,70.89927128366998,6.555734011955374,1,47.93758114194165,24.621185516599038,6,9,Yes,High School,Very High,10.378224207599263,4,8.552985313253336,No,9,Kinesthetic,Poor,Fail,24.79512676561178
STU2889,18,Female,68.79554134026364,3.2942183244988588,10,32.446428627332914,55.48734163348207,2,9,Limited,PhD,Very High,5.762189195489972,2,11.398761360253225,Partial,9,Kinesthetic,Poor,Fail,15.158442946378452
STU2890,21,Male,76.28258763324352,2.7831515270499505,4,36.34360880253695,91.97426184049418,1,0,No,High School,High,9.61609589939775,1,3.1760402006284014,No,9,Reading,At Risk,Fail,23.40431232063638
STU2891,21,Male,68.76677372422034,7.85078973669725,0,71.48373147702875,81.47556339080113,1,6,Yes,Bachelor,High,10.382737572663222,1,11.25997378597356,No,2,Reading,Poor,Fail,30.044361229459174
STU2892,20,Male,96.06254077842524,7.414426931518284,8,90.6352479666119,46.7740817306563,2,3,Yes,PhD,Low,10.025637082152878,2,5.442799243761603,Partial,10,Visual,Poor,Fail,42.94400420998171
STU2893,19,Male,54.43293089287522,7.775901456998091,3,61.39712893791783,64.10782127571994,2,9,No,PhD,High,4.724078055480269,1,1.8190691184668921,Yes,8,Reading,Poor,Fail,25.742878964660374
STU2894,16,Female,56.44148164230915,1.1383919740695427,9,73.82406996098058,33.22197244945887,9,3,Limited,High School,Medium,7.043593931247351,2,8.847378479702373,Yes,9,Visual,At Risk,Fail,20.09261663125477
STU2895,21,Other,95.24427614158337,7.13001450518533,10,86.68131708604989,96.48961915397103,1,2,No,PhD,Medium,3.614197316118508,1,8.33631206410333,Partial,7,Kinesthetic,Poor,Fail,35.76473951940993
STU2896,17,Other,44.604370824715375,2.629676795099612,1,54.97382373206486,76.6941874998931,6,4,No,Bachelor,Low,7.72789424549364,2,11.061987750050726,Partial,10,Auditory,At Risk,Fail,16.854036542762714
STU2897,18,Female,76.57364931428859,0.10125416169490009,0,75.8019849245934,49.94350087813332,1,5,Limited,Master,Very High,6.980913921192894,2,3.647772586214495,Yes,6,Kinesthetic,At Risk,Fail,4.066013235577379
STU2898,23,Other,80.90415712393664,3.13038668786455,5,54.530269805366785,45.43476761234224,5,2,Limited,Master,Low,11.123562420586952,5,7.550815611301477,Partial,8,Visual,Poor,Fail,32.3515395085331
STU2899,21,Male,70.33250340578437,4.073570825104477,10,74.99007483404485,39.09109996442243,10,7,Yes,PhD,High,3.1627557619645943,3,11.520872902008575,Yes,7,Reading,Poor,Fail,20.819936066361496
STU2900,18,Male,81.65391272938822,0.8657633885392428,7,45.23254040974736,82.92156394028835,4,1,Yes,Bachelor,Very High,7.772176052512545,1,10.468395194154088,Partial,10,Visual,Poor,Fail,26.013495286525412
STU2901,22,Male,50.36527876071802,4.30142093499405,3,98.4487757989294,54.76914003291289,6,6,Limited,PhD,Very High,9.590753777882249,3,9.868166325666003,Yes,6,Auditory,Poor,Fail,28.65409788520146
